season,subtype,a_median,b_median,chroma,L_normalized,L_raw,warmth_score,season_group,folder,filename,eyes_detected
여름,뮤트,12.0,5.0,13.0,1.1024734982332156,61.1764705882353,5.0,여름_웜,여름_뮤트,20_aug002.jpg,True
여름,뮤트,10.0,9.0,13.45362404707371,1.1711026615969582,60.3921568627451,9.0,여름_웜,여름_뮤트,53_aug000.jpg,True
여름,뮤트,10.0,9.0,13.45362404707371,1.2125984251968505,60.3921568627451,9.0,여름_웜,여름_뮤트,53_aug001.jpg,True
여름,뮤트,6.0,1.0,6.082762530298219,1.1531531531531531,62.745098039215684,1.0,여름_웜,여름_뮤트,55_aug001.jpg,True
여름,뮤트,6.0,1.0,6.082762530298219,1.1453900709219857,63.33333333333333,1.0,여름_웜,여름_뮤트,55_aug000.jpg,True
여름,뮤트,12.0,7.0,13.892443989449804,1.1574803149606299,57.647058823529406,7.0,여름_웜,여름_뮤트,5_aug000.jpg,True
여름,뮤트,12.0,7.0,13.892443989449804,1.1529411764705881,57.647058823529406,7.0,여름_웜,여름_뮤트,5_aug001.jpg,True
여름,뮤트,11.0,9.0,14.212670403551895,1.3187772925764192,59.21568627450981,9.0,여름_웜,여름_뮤트,24_aug002.jpg,True
여름,뮤트,10.0,9.0,13.45362404707371,1.3073593073593073,59.21568627450981,9.0,여름_웜,여름_뮤트,24_aug001.jpg,True
여름,뮤트,10.0,9.0,13.45362404707371,1.3245614035087718,59.21568627450981,9.0,여름_웜,여름_뮤트,24_aug000.jpg,True
여름,트루,8.0,2.0,8.246211251235321,0.8103448275862069,46.07843137254902,2.0,여름_웜,여름_트루,40_aug000.jpg,True
여름,트루,8.0,-7.0,10.63014581273465,1.243816254416961,69.01960784313725,-7.0,여름_쿨,여름_트루,40_aug001.jpg,True
여름,트루,7.0,1.0,7.0710678118654755,0.9747292418772563,52.94117647058824,1.0,여름_웜,여름_트루,12_aug002.jpg,True
여름,트루,6.0,1.0,6.082762530298219,0.9575289575289575,48.627450980392155,1.0,여름_웜,여름_트루,12_aug001.jpg,True
여름,트루,6.0,1.0,6.082762530298219,0.9606003752345216,50.19607843137255,1.0,여름_웜,여름_트루,12_aug000.jpg,True
여름,트루,7.0,-3.0,7.615773105863909,1.3106060606060606,67.84313725490196,-3.0,여름_쿨,여름_트루,31_aug002.jpg,True
여름,트루,7.0,-3.0,7.615773105863909,1.3515625,67.84313725490196,-3.0,여름_쿨,여름_트루,31_aug000.jpg,True
여름,트루,7.0,-3.0,7.615773105863909,1.3056603773584905,67.84313725490196,-3.0,여름_쿨,여름_트루,31_aug001.jpg,True
여름,트루,7.0,1.0,7.0710678118654755,0.9516728624535316,50.19607843137255,1.0,여름_웜,여름_트루,7_aug001.jpg,True
여름,트루,7.0,1.0,7.0710678118654755,0.9420560747663551,49.411764705882355,1.0,여름_웜,여름_트루,7_aug000.jpg,True
여름,트루,7.0,2.0,7.280109889280518,1.0144927536231885,54.90196078431373,2.0,여름_웜,여름_트루,26_aug002.jpg,True
여름,트루,7.0,2.0,7.280109889280518,1.0317757009345794,54.11764705882353,2.0,여름_웜,여름_트루,26_aug000.jpg,True
여름,트루,7.0,1.0,7.0710678118654755,1.0522388059701493,55.294117647058826,1.0,여름_웜,여름_트루,26_aug001.jpg,True
여름,트루,7.0,-4.0,8.06225774829855,1.3513513513513513,68.62745098039215,-4.0,여름_쿨,여름_트루,35_aug000.jpg,True
여름,트루,9.0,1.0,9.055385138137417,1.069767441860465,54.11764705882353,1.0,여름_웜,여름_트루,83_aug001.jpg,True
여름,트루,8.0,1.0,8.06225774829855,1.037037037037037,65.88235294117646,1.0,여름_웜,여름_트루,29_aug001.jpg,True
여름,트루,8.0,1.0,8.06225774829855,1.0467289719626167,65.88235294117646,1.0,여름_웜,여름_트루,29_aug000.jpg,True
여름,트루,9.0,1.0,9.055385138137417,1.069767441860465,54.11764705882353,1.0,여름_웜,여름_트루,83_aug000.jpg,True
여름,트루,7.0,-4.0,8.06225774829855,1.2987012987012987,68.62745098039215,-4.0,여름_쿨,여름_트루,35_aug001.jpg,True
여름,트루,8.0,1.0,8.06225774829855,0.9969230769230769,63.52941176470588,1.0,여름_웜,여름_트루,29_aug002.jpg,True
